observacao;idade;uf;regiao;carencia;percentual_entrada_veicu;ano_modelo_veic;idade_bem;qtde_prestacoes;vlr_principal;taxa_mensal;vlr_renda;vlr_max_renda_presum;pc_compr_renda_familiar;autonomos;taxistas;status_prop;score_sis;var_1;var_2;var_3;var_4;var_5;idade_veiculo;target
obs4575;62;SP;SULDESTE;30;72.03;2021;0 Km;24;26936.17;0.0;6396.0;1845.0;0;N;N;EF;777;3.0;A4;BOM;A1;N;0;0.0
obs8076;31;SP;SULDESTE;30;33.85;2022;0 Km;36;30660.8;1.02;3690.0;984.0;0;N;N;EF;723;3.0;A1;BOM;B1;S;-1;0.0
obs2119;46;BA;NORDESTE;30;31.75;2019;2 anos;60;36694.11;1.7;3690.0;820.0;26;N;N;EF;640;;;;;S;2;0.0
obs696;43;SP;SULDESTE;30;66.69;2019;2 anos;60;13289.06;1.07;2460.0;1845.0;12;N;N;EF;704;;;;;N;2;0.0
obs6265;50;DF;CENTRO-OESTE;30;9.73;2021;0 Km;60;44404.17;1.19;9020.0;8323.0;11;N;N;EF;706;3.0;A2;RUIM;C3;S;0;0.0
obs3241;65;SC;SUL;30;51.07;2020;2 anos;48;18098.79;0.92;1968.0;2009.0;24;N;N;EF;684;;;;;N;1;0.0
obs3349;38;PE;NORDESTE;30;31.52;2018;>= 3 anos;60;28239.38;1.32;3936.0;2583.0;18;N;N;EF;636;;;;;S;3;0.0
obs6793;65;RS;SUL;30;80.21;2022;0 Km;12;8333.21;0.58;4100.0;2501.0;18;N;N;EF;747;3.0;A2;BOM;A1;N;-1;0.0
obs622;47;SP;SULDESTE;30;64.04;2021;0 Km;24;25285.58;0.82;4346.0;4264.0;0;N;N;EF;759;3.0;A2;BOM;A1;S;0;0.0
obs2871;62;MT;CENTRO-OESTE;30;49.77;2022;0 Km;60;23914.79;0.97;2460.0;1312.0;22;N;N;EF;747;3.0;A2;BOM;A3;S;-1;0.0
obs3353;35;MA;NORDESTE;30;29.64;2022;0 Km;49;33107.87;1.16;5740.0;1804.0;17;N;N;EF;658;3.0;A2;BOM;B3;S;-1;0.0
obs4098;46;CE;NORDESTE;30;28.01;2021;0 Km;49;37594.02;1.16;4100.0;2542.0;28;N;N;EF;678;2.0;A2;RUIM;B3;S;0;0.0
obs7797;48;RO;NORTE;30;36.21;2022;0 Km;60;44866.77;1.1;4920.0;1148.0;21;N;N;EF;742;3.0;A2;BOM;B3;N;-1;0.0
obs4217;66;RS;SUL;30;28.23;2022;0 Km;49;33921.61;1.1;4264.0;1845.0;0;S;N;EF;711;3.0;A4;PESS;B3;N;-1;0.0
obs9597;58;BA;NORDESTE;30;61.47;2022;0 Km;12;25502.63;0.72;6560.0;1886.0;35;N;N;EF;707;3.0;A2;RUIM;A1;S;-1;0.0
obs2976;57;AL;NORDESTE;30;0.0;2022;0 Km;60;42168.98;1.02;3280.0;820.0;30;N;N;EF;747;3.0;A2;BOM;C3;S;-1;0.0
obs4218;69;DF;CENTRO-OESTE;30;21.54;2021;0 Km;60;50946.23;1.7;6560.0;1763.0;21;N;N;EF;668;3.0;A2;RUIM;B3;N;0;0.0
obs3446;53;PR;SUL;30;79.43;2022;0 Km;24;11812.16;0.79;2870.0;2501.0;19;N;S;EF;746;3.0;A2;BOM;A1;N;-1;0.0
obs8268;44;SP;SULDESTE;30;58.79;2018;>= 3 anos;60;22615.61;1.16;10565.96;8405.0;4;N;N;EF;657;;;;;N;3;0.0
obs4468;31;SP;SULDESTE;30;56.79;2021;0 Km;12;23718.68;0.09;8200.0;1804.0;24;N;N;EF;746;1.0;A4;BOM;A1;;0;0.0
obs6996;21;SP;SULDESTE;30;60.05;2022;0 Km;12;23707.77;0.0;8.2;0.0;76;N;N;EF;617;1.0;A0;BOM;A1;;-1;0.0
obs9246;53;RS;SUL;30;28.65;2022;0 Km;49;31870.51;1.22;2870.0;1312.0;34;N;N;EF;746;3.0;A2;BOM;B3;S;-1;0.0
obs4717;62;AM;NORTE;30;30.79;2021;0 Km;49;60666.43;0.93;9840.0;6109.0;0;N;N;EF;751;3.0;A2;BOM;B3;S;0;0.0
obs6079;68;PE;NORDESTE;30;47.53;2022;0 Km;60;22918.25;0.92;8200.0;8487.0;6;N;N;EF;751;1.0;A1;BOM;A3;;-1;0.0
obs1473;43;GO;CENTRO-OESTE;30;47.47;2019;2 anos;36;22663.09;1.27;4510.0;4428.0;17;S;N;EF;651;;;;;S;2;0.0
obs4043;58;SC;SUL;30;10.52;2021;0 Km;48;36134.69;1.05;4346.0;1845.0;23;N;N;EF;747;3.0;A4;BOM;C2;N;0;0.0
obs11;34;BA;NORDESTE;30;31.47;2021;0 Km;49;42244.32;1.16;1859.76;1804.0;70;N;N;EF;669;3.0;A2;RUIM;B3;N;0;0.0
obs6428;69;SP;SULDESTE;30;67.19;2022;0 Km;36;24132.97;0.62;7380.0;2132.0;0;N;N;EF;777;3.0;A4;BOM;A1;S;-1;0.0
obs4862;56;RJ;SULDESTE;30;79.08;2021;0 Km;18;15719.37;1.05;13940.0;15867.0;6;N;N;EF;747;3.0;A4;BOM;A1;N;0;0.0
obs4704;59;RS;SUL;30;56.35;2014;>= 3 anos;24;13472.07;0.49;3280.0;1886.0;19;N;N;EF;692;;;;;S;7;0.0
obs1695;50;RJ;SULDESTE;30;69.78;2021;0 Km;36;13035.98;1.02;4526.4;3321.0;10;N;N;EF;678;3.0;A2;RUIM;A1;S;0;0.0
obs2189;52;SC;SUL;30;64.95;2021;0 Km;24;29056.45;0.11;4920.0;1353.0;0;N;N;EF;755;3.0;A1;BOM;A1;S;0;0.0
obs2952;45;RS;SUL;30;51.6;2022;0 Km;60;29720.66;1.04;10660.0;3731.0;6;N;N;EF;702;3.0;A2;BOM;A3;S;-1;0.0
obs200;41;SP;SULDESTE;30;60.67;2013;>= 3 anos;36;12029.95;1.12;2460.0;1353.0;16;N;N;EF;677;;;;;S;8;0.0
obs8377;54;TO;NORTE;30;39.3;2022;0 Km;37;26632.37;1.18;3690.0;902.0;26;N;S;EF;678;3.0;A2;RUIM;B2;N;-1;0.0
obs6862;45;BA;NORDESTE;30;24.43;2022;0 Km;60;33042.81;1.4;2460.0;820.0;34;N;S;EF;667;1.0;A1;BOM;B3;;-1;0.0
obs1650;51;MT;CENTRO-OESTE;30;68.14;2021;0 Km;36;24205.79;1.13;12382.0;2501.0;6;N;N;EF;687;1.0;A2;RUIM;A1;;0;0.0
obs9144;56;MG;SULDESTE;30;26.27;2021;0 Km;49;50172.02;1.1;5740.0;2542.0;0;N;N;EF;692;3.0;A4;RUIM;B3;S;0;0.0
obs8716;43;RJ;SULDESTE;30;52.1;2022;0 Km;37;42725.08;0.93;4100.0;1968.0;37;N;N;EF;737;3.0;A2;BOM;A2;S;-1;0.0
obs1100;49;RS;SUL;30;63.04;2021;0 Km;24;30575.05;0.0;6547.7;3321.0;20;N;N;EF;700;3.0;A1;RUIM;A1;S;0;0.0
obs2090;45;SC;SUL;30;43.44;2021;0 Km;49;36108.97;1.05;4100.0;1312.0;25;N;N;EF;687;1.0;A2;RUIM;A3;;0;0.0
obs7969;31;SC;SUL;30;76.41;2022;0 Km;24;21085.34;1.18;6560.0;1845.0;15;N;N;EF;733;3.0;A2;BOM;A1;N;-1;0.0
obs8263;47;PE;NORDESTE;30;0.0;2018;>= 3 anos;36;13095.79;1.68;2460.0;1804.0;19;N;N;EF;648;;;;;S;3;0.0
obs3493;42;PB;NORDESTE;30;28.96;2022;0 Km;24;30633.64;0.62;8200.0;2583.0;17;N;N;EF;746;2.0;A2;BOM;B1;S;-1;0.0
obs3129;27;SC;SUL;30;44.67;2016;>= 3 anos;48;16505.19;1.59;2870.0;1189.0;17;N;S;EF;657;;;;;;5;0.0
obs2705;56;AL;NORDESTE;30;41.75;2017;>= 3 anos;36;25810.51;1.06;4920.0;2624.0;18;N;N;EF;654;;;;;N;4;0.0
obs9416;68;RS;SUL;30;75.13;2022;0 Km;24;22855.05;0.0;4100.0;1927.0;0;N;N;EF;777;3.0;A4;BOM;A1;N;-1;0.0
obs5830;58;DF;CENTRO-OESTE;30;77.57;2018;>= 3 anos;24;10365.87;0.64;5330.0;11808.0;8;N;N;EF;707;;;;;N;3;0.0
obs9218;54;GO;CENTRO-OESTE;30;59.25;2022;0 Km;18;27669.15;0.57;16400.0;1968.0;0;N;N;EF;704;2.0;A4;BOM;A1;S;-1;0.0
obs1962;51;SP;SULDESTE;30;63.24;2021;0 Km;24;30834.27;0.0;7380.0;6027.0;17;N;N;EF;755;2.0;A2;BOM;A1;N;0;0.0
obs1420;40;PI;NORDESTE;30;0.0;2021;0 Km;60;46726.14;1.66;4530.5;820.0;0;N;N;EF;754;3.0;A1;BOM;C3;N;0;0.0
obs207;34;SC;SUL;30;31.21;2013;>= 3 anos;48;18103.34;1.62;2296.0;3157.0;24;N;N;EF;642;;;;;N;8;1.0
obs6520;50;MT;CENTRO-OESTE;30;46.96;2022;0 Km;48;47800.53;1.31;6970.0;1476.0;19;N;N;EF;674;2.0;A1;RUIM;A2;N;-1;0.0
obs6784;23;SC;SUL;30;10.87;2022;0 Km;60;41679.09;1.03;3690.0;1886.0;26;N;N;EF;729;3.0;A2;BOM;C3;S;-1;0.0
obs2725;58;SP;SULDESTE;30;63.26;2022;0 Km;24;26656.88;0.0;8200.0;5986.0;14;N;N;EF;760;3.0;A4;BOM;A1;S;-1;0.0
obs6875;38;MA;NORDESTE;30;23.79;2022;0 Km;48;40784.25;1.05;3690.0;2583.0;30;N;N;EF;733;3.0;A1;BOM;B2;S;-1;0.0
obs3049;63;RO;NORTE;30;28.78;2021;0 Km;60;53381.74;1.28;5740.0;1845.0;23;N;N;EF;679;2.0;A2;RUIM;B3;N;0;0.0
obs6044;36;PB;NORDESTE;30;47.36;2016;>= 3 anos;48;18456.6;1.63;2460.0;820.0;23;N;N;EF;650;;;;;;5;1.0
obs8883;44;RJ;SULDESTE;30;15.15;2019;2 anos;48;31537.51;1.54;3936.0;3075.0;24;N;N;EF;657;;;;;S;2;0.0
obs288;58;MG;SULDESTE;30;74.07;2021;0 Km;48;12600.74;0.67;3280.0;1886.0;9;N;N;EF;720;3.0;A2;RUIM;A2;S;0;0.0
obs4890;46;SP;SULDESTE;30;25.09;2022;0 Km;49;32393.01;1.16;7544.0;8446.0;12;N;N;EF;687;2.0;A4;BOM;B3;S;-1;0.0
obs4279;60;SP;SULDESTE;30;44.56;2021;0 Km;36;28150.05;1.09;13136.4;11890.0;7;N;N;EF;679;3.0;A4;RUIM;A1;N;0;0.0
obs3202;43;BA;NORDESTE;30;36.15;2022;0 Km;36;27696.08;1.37;4100.0;1312.0;25;N;N;EF;654;1.0;A2;BOM;B1;;-1;0.0
obs2939;40;RO;NORTE;30;30.36;2022;0 Km;49;32881.57;1.16;2624.0;1845.0;37;N;N;EF;737;3.0;A2;BOM;B3;N;-1;0.0
obs6639;37;MT;CENTRO-OESTE;30;47.02;2021;0 Km;60;40076.55;1.04;3690.0;3157.0;24;N;S;EF;691;3.0;A2;BOM;A3;S;0;0.0
obs7545;61;BA;NORDESTE;30;28.0;2022;0 Km;49;31362.61;1.16;3854.0;820.0;25;N;N;EF;683;1.0;A2;BOM;B3;S;-1;0.0
obs1606;52;PR;SUL;30;47.87;2021;0 Km;60;38467.07;1.28;5576.0;2173.0;16;N;N;EF;702;1.0;A4;BOM;A3;S;0;0.0
obs6273;25;MG;SULDESTE;30;12.75;2013;>= 3 anos;48;22319.71;2.44;2952.0;861.0;27;N;N;EF;670;;;;;;8;0.0
obs8673;58;RS;SUL;30;68.68;2022;0 Km;48;20929.14;1.16;4182.0;2583.0;14;N;N;EF;626;3.0;A4;BOM;A2;N;-1;0.0
obs5917;51;RS;SUL;30;14.21;2022;0 Km;60;40891.88;1.08;3444.0;2624.0;0;N;N;EF;763;1.0;A4;BOM;C3;S;-1;0.0
obs2919;51;PA;NORTE;30;50.01;2021;0 Km;24;49705.65;0.71;9020.0;1845.0;26;N;N;EF;663;1.0;A1;BOM;A1;;0;0.0
obs6721;53;SP;SULDESTE;30;64.4;2014;>= 3 anos;12;10207.11;1.13;3936.0;1845.0;23;N;N;EF;657;;;;;S;7;0.0
obs4288;58;PR;SUL;30;47.2;2022;0 Km;36;28305.09;0.75;5658.0;2665.0;16;N;N;EF;751;3.0;A2;BOM;A1;S;-1;0.0
obs6864;40;BA;NORDESTE;30;39.35;2022;0 Km;49;56499.44;0.93;9840.0;1353.0;0;N;N;EF;714;3.0;A2;RUIM;B3;S;-1;0.0
obs1630;44;RS;SUL;30;87.51;2021;0 Km;24;12824.67;0.0;7380.0;8446.0;7;N;N;EF;755;3.0;A4;BOM;A1;S;0;0.0
obs833;53;SC;SUL;30;30.29;2021;0 Km;49;56235.2;1.19;4100.0;2501.0;42;N;N;EF;742;3.0;A2;BOM;B3;S;0;0.0
obs2080;47;ES;SULDESTE;30;35.99;2022;0 Km;49;30263.12;1.16;3280.0;4346.0;28;N;N;EF;678;2.0;A2;PESS;B3;S;-1;0.0
obs136;50;PA;NORTE;30;27.61;2021;0 Km;37;57370.44;1.31;4920.0;1271.0;42;N;N;EF;746;1.0;A1;BOM;B2;;0;0.0
obs5190;38;SP;SULDESTE;30;60.71;2021;0 Km;37;30335.44;1.19;10660.0;5945.0;10;N;N;EF;733;3.0;A2;BOM;A2;S;0;0.0
obs1170;56;SP;SULDESTE;30;10.06;2016;>= 3 anos;48;34235.61;1.54;4264.0;8405.0;0;N;N;EF;685;;;;;N;5;0.0
obs2318;50;MA;NORDESTE;30;21.05;2022;0 Km;60;41091.35;1.33;4920.0;2542.0;21;N;N;EF;687;3.0;A1;BOM;B3;S;-1;0.0
obs5846;31;SC;SUL;60;67.35;2012;>= 3 anos;48;14363.79;1.09;2050.0;1845.0;19;N;N;EF;664;;;;;S;9;0.0
obs3330;75;PR;SUL;30;18.25;2022;0 Km;48;34480.58;1.37;8200.0;1271.0;12;N;N;EF;692;1.0;A2;BOM;C2;;-1;0.0
obs1536;71;AL;NORDESTE;30;73.19;2021;0 Km;36;12827.03;1.13;4510.0;1804.0;10;N;N;EF;696;1.0;A2;BOM;A1;;0;0.0
obs1662;61;CE;NORDESTE;30;28.87;2021;0 Km;49;62423.3;0.83;4510.0;1271.0;39;N;N;EF;720;1.0;A1;BOM;B3;;0;0.0
obs1915;58;PA;NORTE;30;3.51;2022;0 Km;60;53826.6;1.46;4592.0;3198.0;29;N;S;EF;683;3.0;A2;BOM;C3;N;-1;0.0
obs4174;54;RJ;SULDESTE;30;82.52;2021;0 Km;12;9452.04;0.41;6560.0;6642.0;12;N;N;EF;720;3.0;A4;RUIM;A1;S;0;0.0
obs3565;66;RS;SUL;30;32.87;2022;0 Km;36;60132.18;0.87;7790.0;2009.0;25;N;N;EF;751;2.0;A4;BOM;B1;N;-1;0.0
obs4094;55;SP;SULDESTE;30;38.79;2022;0 Km;48;33087.39;1.22;7380.0;6068.0;12;N;N;EF;711;3.0;A4;RUIM;B2;S;-1;0.0
obs5343;63;PE;NORDESTE;30;0.0;2022;0 Km;60;42930.38;1.03;5986.0;2583.0;0;N;N;EF;768;3.0;A1;BOM;C3;N;-1;0.0
obs6529;49;MA;NORDESTE;30;31.81;2017;>= 3 anos;48;45640.04;1.14;4920.0;3239.0;26;N;N;EF;662;;;;;S;4;0.0
obs3975;59;SC;SUL;30;63.25;2022;0 Km;24;33443.83;0.0;6560.0;2665.0;22;N;N;EF;760;3.0;A4;BOM;A1;S;-1;0.0
obs8536;49;CE;NORDESTE;30;0.0;2016;>= 3 anos;60;28467.34;2.09;3690.0;1394.0;23;N;N;EF;661;;;;;S;5;0.0
obs5935;68;SP;SULDESTE;30;66.72;2021;0 Km;36;28695.15;0.72;6806.0;2091.0;0;N;N;EF;764;3.0;A4;BOM;A1;S;0;0.0
obs3394;62;PI;NORDESTE;30;51.0;2022;0 Km;48;38986.18;0.78;16400.0;3239.0;6;N;N;EF;707;3.0;A2;RUIM;A2;N;-1;0.0
obs9505;37;SP;SULDESTE;30;22.02;2022;2 anos;48;30683.88;1.97;5740.0;1886.0;18;S;N;EF;636;;;;;S;-1;0.0
obs109;29;RJ;SULDESTE;30;33.58;2018;>= 3 anos;36;30457.68;1.41;7380.0;2173.0;15;N;N;EF;681;;;;;S;3;0.0
obs2200;40;CE;NORDESTE;30;22.87;2022;0 Km;60;42652.04;1.52;4100.0;1435.0;27;N;N;EF;682;1.0;A1;BOM;B3;S;-1;0.0
obs9631;42;SC;SUL;30;25.07;2021;2 anos;60;28374.19;1.23;3280.0;1025.0;21;N;S;EF;700;;;;;N;0;0.0
obs6958;46;RJ;SULDESTE;60;14.78;2016;>= 3 anos;60;38749.38;1.66;5330.0;2501.0;20;N;N;EF;678;;;;;S;5;0.0
obs3882;54;RN;NORDESTE;30;19.06;2022;0 Km;60;60471.31;1.23;4100.0;1394.0;36;N;N;EF;702;2.0;A2;RUIM;C3;S;-1;0.0
obs4230;86;DF;CENTRO-OESTE;30;69.79;2022;0 Km;36;22556.91;0.76;3116.0;15826.0;23;N;N;EF;751;3.0;A4;BOM;A1;S;-1;0.0
obs5931;35;PB;NORDESTE;30;83.92;2022;0 Km;36;10003.77;0.0;6560.0;3198.0;4;N;N;EF;706;1.0;A1;BOM;A1;S;-1;0.0
obs2480;37;DF;CENTRO-OESTE;30;0.0;2021;0 Km;60;49219.83;1.12;4100.0;1845.0;27;N;N;EF;746;3.0;A2;BOM;C3;S;0;0.0
obs2213;46;AP;NORTE;30;38.48;2021;0 Km;48;47352.33;0.83;2870.0;6068.0;43;N;N;EF;755;3.0;A1;BOM;B2;N;0;0.0
obs9247;36;SP;SULDESTE;30;63.0;2022;0 Km;36;29821.36;0.0;4100.0;3198.0;20;N;N;EF;706;3.0;A2;RUIM;A1;S;-1;0.0
obs2726;43;BA;NORDESTE;30;15.0;2022;0 Km;60;36618.58;1.61;5740.0;5986.0;17;N;N;EF;693;1.0;A2;PESS;C3;;-1;0.0
obs2849;37;SP;SULDESTE;30;42.25;2017;>= 3 anos;60;35978.61;1.88;3444.0;861.0;29;N;N;EF;647;;;;;S;4;0.0
obs3967;68;PA;NORTE;30;25.56;2021;0 Km;60;121816.05;1.64;32800.0;3034.0;0;N;N;EF;677;1.0;A4;BOM;B3;S;0;0.0
obs3200;58;MG;SULDESTE;30;62.64;2013;>= 3 anos;36;14692.01;1.64;1968.0;820.0;28;N;N;EF;654;;;;;S;8;0.0
obs3372;67;PE;NORDESTE;30;46.86;2019;2 anos;36;28388.78;1.08;9840.0;7831.0;10;N;N;EF;665;;;;;S;2;0.0
obs732;54;PE;NORDESTE;30;82.19;2013;>= 3 anos;36;5897.01;1.21;2870.0;1886.0;7;N;N;EF;678;;;;;S;8;0.0
obs5743;44;MG;SULDESTE;30;17.6;2022;0 Km;60;43800.31;1.03;6560.0;2542.0;15;N;N;EF;737;3.0;A4;BOM;C3;S;-1;0.0
obs716;42;SC;SUL;30;13.86;2021;0 Km;60;37525.34;1.59;3328.4;1927.0;29;N;N;EF;669;3.0;A2;BOM;C3;S;0;0.0
obs6126;44;MA;NORDESTE;30;31.92;2022;0 Km;48;36314.26;1.61;5740.0;2501.0;19;N;S;EF;654;2.0;A2;BOM;B2;S;-1;0.0
obs1628;41;CE;NORDESTE;30;30.02;2021;0 Km;49;35420.83;1.16;6560.0;1845.0;16;N;N;EF;669;1.0;A2;BOM;B3;;0;0.0
obs6883;54;CE;NORDESTE;30;0.0;2020;2 anos;48;34607.68;1.72;2870.0;1845.0;38;N;N;EF;653;;;;;S;1;0.0
obs2835;85;SP;SULDESTE;30;50.01;2022;0 Km;36;38129.97;1.08;6560.0;1476.0;19;N;N;EF;751;3.0;A4;BOM;A1;N;-1;0.0
obs6594;37;PR;SUL;30;60.44;2021;0 Km;12;16879.71;0.62;4100.0;861.0;37;N;N;EF;665;2.0;A2;PESS;A1;N;0;0.0
obs6217;37;GO;CENTRO-OESTE;30;9.72;2022;0 Km;60;38723.92;1.3;5166.0;1066.0;0;N;N;EF;723;3.0;A2;RUIM;C3;N;-1;0.0
obs2103;59;MG;SULDESTE;30;85.83;2021;0 Km;24;11225.1;1.0;3280.0;2624.0;16;N;N;EF;747;3.0;A4;BOM;A1;S;0;0.0
obs2151;41;SP;SULDESTE;30;47.37;2021;0 Km;36;42279.97;0.83;4920.0;2583.0;28;N;N;EF;678;3.0;A2;RUIM;A1;N;0;0.0
obs2533;30;SC;SUL;30;42.61;2018;>= 3 anos;48;20279.28;1.2;2460.0;1845.0;23;N;N;EF;694;;;;;N;3;0.0
obs6439;45;PB;NORDESTE;30;45.45;2021;0 Km;48;40619.26;1.0;4100.0;1271.0;0;N;N;EF;772;3.0;A2;BOM;A2;S;0;0.0
obs9532;32;RO;NORTE;30;45.91;2021;0 Km;48;37224.54;0.78;5740.0;779.0;17;N;N;EF;733;2.0;A1;BOM;A2;N;0;0.0
obs9652;49;RJ;SULDESTE;30;19.83;2022;0 Km;60;35153.82;1.14;7380.0;1558.0;11;N;N;EF;700;1.0;A2;BOM;C3;;-1;0.0
obs4320;65;BA;NORDESTE;30;39.21;2022;0 Km;60;32924.79;1.03;3772.0;4264.0;19;N;N;EF;696;3.0;A2;BOM;B3;S;-1;0.0
obs4769;73;MT;CENTRO-OESTE;30;63.05;2022;0 Km;24;30694.23;0.0;4100.0;1886.0;32;N;N;EF;705;3.0;A4;BOM;A1;N;-1;0.0
obs6848;40;MA;NORDESTE;30;29.72;2022;0 Km;49;40162.87;1.16;4100.0;1804.0;30;N;N;EF;669;1.0;A1;BOM;B3;S;-1;0.0
obs5536;35;ES;SULDESTE;30;0.0;2022;0 Km;60;44870.29;1.44;3526.0;492.0;0;N;N;EF;750;1.0;A1;BOM;C3;S;-1;0.0
obs5468;36;SC;SUL;30;37.5;2017;>= 3 anos;36;34401.01;1.25;5740.0;2542.0;20;N;N;EF;658;;;;;S;4;0.0
obs2796;66;GO;CENTRO-OESTE;30;59.64;2022;0 Km;48;17683.09;0.72;2050.0;1804.0;22;N;N;EF;760;3.0;A1;BOM;A2;N;-1;0.0
obs4865;41;CE;NORDESTE;30;19.16;2022;0 Km;48;34320.5;1.1;3280.0;4223.0;28;N;N;EF;693;3.0;A1;BOM;C2;S;-1;0.0
obs7196;35;DF;CENTRO-OESTE;30;0.0;2015;>= 3 anos;48;31115.87;1.64;3116.0;2501.0;30;N;N;EF;664;;;;;;6;0.0
obs6154;45;RJ;SULDESTE;30;73.2;2014;>= 3 anos;24;10870.51;1.04;5740.0;2665.0;9;N;N;EF;708;;;;;S;7;0.0
obs1895;52;DF;CENTRO-OESTE;30;38.01;2022;0 Km;37;26718.53;1.12;3988.48;2829.0;25;N;N;EF;715;2.0;A2;RUIM;B2;N;-1;0.0
obs4148;66;PI;NORDESTE;30;51.67;2022;0 Km;48;31913.09;0.97;4510.0;1845.0;19;N;N;EF;679;2.0;A2;RUIM;A2;N;-1;0.0
obs9299;41;PA;NORTE;30;24.23;2021;0 Km;49;66684.34;1.01;10660.0;2542.0;18;N;N;EF;737;3.0;A2;BOM;B3;S;0;0.0
obs6415;31;PR;SUL;30;36.76;2021;0 Km;49;40358.75;1.05;3116.0;1312.0;0;N;N;EF;695;3.0;A1;RUIM;B3;S;0;0.0
obs1108;33;PA;NORTE;30;53.81;2021;0 Km;12;42966.05;0.58;12300.0;2501.0;31;N;N;EF;733;3.0;A1;BOM;A1;S;0;0.0
obs1152;39;AP;NORTE;30;28.1;2021;0 Km;49;59701.07;1.07;12300.0;2542.0;14;N;N;EF;658;3.0;A2;BOM;B3;S;0;0.0
obs7668;60;PE;NORDESTE;30;43.68;2022;0 Km;60;31727.58;0.93;1722.0;2624.0;0;N;N;EF;777;3.0;A2;BOM;A3;;-1;0.0
obs6788;48;PR;SUL;30;0.0;2018;>= 3 anos;12;12697.53;0.69;9840.0;8364.0;11;N;N;EF;648;;;;;S;3;0.0
obs5980;36;BA;NORDESTE;30;30.48;2022;0 Km;60;29150.11;0.91;2460.0;3198.0;27;N;N;EF;733;3.0;A2;BOM;B3;N;-1;0.0
obs7454;38;SP;SULDESTE;30;40.01;2021;0 Km;12;93117.02;1.5;20500.0;4264.0;41;N;N;EF;658;2.0;A2;PESS;A1;N;0;0.0
obs5112;46;MG;SULDESTE;30;52.73;2021;0 Km;37;42332.67;0.98;7298.0;8528.0;20;N;N;EF;715;3.0;A4;BOM;A2;S;0;0.0
obs8355;28;SP;SULDESTE;30;68.31;2014;>= 3 anos;48;10278.32;1.23;2419.0;615.0;11;N;N;EF;693;;;;;;7;0.0
obs5001;58;CE;NORDESTE;30;31.91;2022;0 Km;48;34313.53;1.12;4920.0;3198.0;0;N;N;EF;709;3.0;A2;BOM;B2;S;-1;0.0
obs4139;75;RS;SUL;30;19.33;2022;0 Km;48;70067.28;0.99;7380.0;1763.0;25;N;N;EF;751;3.0;A4;BOM;C2;N;-1;0.0
obs8578;53;RN;NORDESTE;30;28.07;2022;0 Km;49;58811.31;1.07;4100.0;492.0;43;N;N;EF;746;1.0;A1;BOM;B3;;-1;0.0
obs6179;32;SC;SUL;30;78.01;2021;0 Km;24;20756.45;0.0;3362.0;2501.0;27;N;N;EF;746;2.0;A1;BOM;A1;S;0;0.0
obs5318;26;SE;NORDESTE;30;25.87;2014;>= 3 anos;48;30674.99;1.73;3936.0;1271.0;25;N;N;EF;670;;;;;S;7;0.0
obs2392;43;SC;SUL;30;28.02;2021;0 Km;49;59583.02;1.19;7298.0;1845.0;25;N;N;EF;693;3.0;A2;RUIM;B3;S;0;0.0
obs901;41;SP;SULDESTE;30;34.58;2021;0 Km;37;52179.5;0.98;7298.0;3690.0;26;N;N;EF;746;3.0;A1;BOM;B2;S;0;0.0
obs2653;37;MS;CENTRO-OESTE;30;34.74;2021;0 Km;49;60126.28;1.19;4920.0;5945.0;38;N;N;EF;733;3.0;A2;BOM;B3;S;0;0.0
obs2367;69;SP;SULDESTE;30;69.23;2021;0 Km;36;14784.56;0.74;1640.0;1312.0;0;N;N;EF;768;1.0;A4;BOM;A1;;0;0.0
obs8220;36;MG;SULDESTE;30;15.98;2022;0 Km;60;36976.68;1.24;3526.0;1845.0;0;N;N;EF;682;3.0;A1;RUIM;C3;S;-1;0.0
obs6954;29;PE;NORDESTE;30;30.48;2019;2 anos;48;55123.08;1.87;6560.0;1394.0;27;N;N;EF;657;;;;;N;2;0.0
obs1021;40;SP;SULDESTE;30;10.57;2015;>= 3 anos;48;22109.31;1.66;2624.0;3239.0;26;N;N;EF;664;;;;;S;6;0.0
obs313;61;BA;NORDESTE;30;62.05;2021;0 Km;36;24028.31;0.7;16400.0;2624.0;4;N;N;EF;660;2.0;A1;RUIM;A1;S;0;0.0
obs7103;52;MG;SULDESTE;30;38.73;2021;0 Km;48;55977.04;1.16;5740.0;1353.0;26;N;N;EF;702;3.0;A1;RUIM;B2;S;0;0.0
obs2209;64;CE;NORDESTE;30;20.04;2022;0 Km;60;33779.34;1.62;4018.0;2501.0;22;N;N;EF;668;1.0;A2;RUIM;B3;;-1;1.0
obs9979;64;DF;CENTRO-OESTE;30;53.25;2021;0 Km;48;33781.83;1.31;12300.0;11972.0;7;N;N;EF;696;1.0;A1;PESS;A2;;0;0.0
obs8642;31;MS;CENTRO-OESTE;30;40.0;2013;>= 3 anos;48;12098.38;1.65;4428.0;1312.0;8;S;N;EF;653;;;;;N;8;0.0
obs1701;52;RJ;SULDESTE;30;32.12;2021;0 Km;60;26974.17;1.19;2460.0;820.0;25;N;N;EF;715;2.0;A2;RUIM;B3;S;0;0.0
obs7655;26;SC;SUL;30;26.67;2014;>= 3 anos;48;23908.79;1.33;2284.52;1066.0;31;N;N;EF;693;;;;;N;7;0.0
