observacao;idade;uf;regiao;carencia;percentual_entrada_veicu;ano_modelo_veic;idade_bem;qtde_prestacoes;vlr_principal;taxa_mensal;vlr_renda;vlr_max_renda_presum;pc_compr_renda_familiar;autonomos;taxistas;status_prop;score_sis;var_1;var_2;var_3;var_4;var_5;idade_veiculo;target
obs7082;78;DF;CENTRO-OESTE;30;35.96;2014;>= 3 anos;48;28136.17;1.43;9020.0;1640.0;9;N;N;EF;675;;;;;S;11;0.0
obs7631;36;PE;NORDESTE;30;39.58;2014;>= 3 anos;48;19424.78;1.89;2624.0;1312.0;24;N;S;EF;647;;;;;N;11;1.0
obs9798;44;ES;SULDESTE;30;14.55;2019;2 anos;60;39559.95;2.12;4100.0;1845.0;0;N;N;EF;656;;;;;S;6;0.0
obs1309;59;DF;CENTRO-OESTE;30;27.65;2021;0 Km;49;65149.13;0.83;4100.0;492.0;43;S;N;EF;692;3.0;A1;BOM;B3;S;4;0.0
obs1148;47;MS;CENTRO-OESTE;30;28.42;2019;2 anos;36;56738.22;1.84;9840.0;1845.0;22;N;N;EF;651;;;;;N;6;0.0
obs7835;48;SC;SUL;30;53.89;2017;>= 3 anos;36;35528.79;1.03;5330.0;3198.0;23;N;N;EF;662;;;;;N;8;0.0
obs5338;57;MT;CENTRO-OESTE;30;28.05;2022;0 Km;37;39246.55;1.14;8257.4;4264.0;17;N;N;EF;751;3.0;A4;BOM;B2;S;3;0.0
obs3772;47;SC;SUL;60;55.51;2019;2 anos;48;29287.19;1.12;3813.0;6027.0;22;N;N;EF;640;;;;;S;6;0.0
obs1408;84;SP;SULDESTE;30;60.38;2021;0 Km;36;18762.13;1.04;3116.0;1886.0;20;N;N;EF;720;2.0;A2;BOM;A1;S;4;0.0
obs2948;54;RN;NORDESTE;30;35.1;2018;>= 3 anos;48;29955.53;1.73;3280.0;1230.0;29;N;N;EF;660;;;;;N;7;0.0
obs4276;38;PE;NORDESTE;30;22.23;2022;0 Km;49;33074.96;1.16;2870.0;1845.0;35;N;S;EF;697;3.0;A2;RUIM;B3;S;3;0.0
obs7128;23;BA;NORDESTE;30;12.77;2022;0 Km;60;38022.81;1.66;4100.0;1886.0;25;S;N;EF;670;1.0;A1;BOM;C3;S;3;0.0
obs2706;36;PE;NORDESTE;30;27.15;2021;0 Km;49;67438.62;0.93;7380.0;6027.0;0;N;N;EF;754;3.0;A2;BOM;B3;S;4;0.0
obs6846;64;BA;NORDESTE;30;56.33;2022;0 Km;24;29046.85;0.36;5740.0;1968.0;0;N;N;EF;737;3.0;A2;BOM;A1;S;3;0.0
obs2765;47;RJ;SULDESTE;30;37.64;2021;0 Km;48;26972.51;1.05;3444.0;902.0;21;N;N;EF;742;1.0;A1;BOM;B2;;4;0.0
obs5402;51;SP;SULDESTE;30;31.02;2018;>= 3 anos;60;31746.44;1.17;2676.48;820.0;28;N;N;EF;681;;;;;S;7;0.0
obs7707;74;SC;SUL;30;30.13;2022;0 Km;49;59273.43;0.93;3444.0;1271.0;0;N;N;EF;728;1.0;A2;BOM;B3;;3;0.0
obs3636;41;PE;NORDESTE;30;28.0;2021;0 Km;49;65752.89;1.19;16400.0;6150.0;12;N;N;EF;665;1.0;A2;RUIM;B3;S;4;0.0
obs1316;38;MG;SULDESTE;30;17.39;2013;>= 3 anos;48;20987.56;1.9;4100.0;2501.0;17;N;N;EF;664;;;;;S;12;0.0
obs1667;65;TO;NORTE;30;52.41;2018;>= 3 anos;36;28797.68;1.16;3198.0;1722.0;0;N;N;EF;701;;;;;N;7;0.0
obs7343;61;SP;SULDESTE;30;38.34;2014;>= 3 anos;48;19254.11;1.3;3690.0;2091.0;14;S;N;EF;684;;;;;N;11;0.0
obs4235;52;SP;SULDESTE;30;58.14;2021;0 Km;37;34013.17;0.87;20500.0;1886.0;0;N;N;EF;723;3.0;A4;BOM;A2;S;4;0.0
obs9484;57;RS;SUL;30;66.35;2021;0 Km;36;30939.67;0.83;8200.0;2542.0;12;N;N;EF;679;3.0;A4;RUIM;A1;S;4;0.0
obs3122;57;PR;SUL;30;36.32;2021;0 Km;37;54133.32;0.81;5330.0;1845.0;34;N;N;EF;664;3.0;A4;RUIM;B2;N;4;0.0
obs531;43;GO;CENTRO-OESTE;30;68.98;2021;0 Km;24;26884.47;0.0;2050.0;1025.0;0;N;N;EF;651;1.0;A1;PESS;A1;;4;0.0
obs7388;44;MG;SULDESTE;30;16.75;2022;0 Km;60;38521.31;0.88;3280.0;1845.0;25;N;N;EF;746;3.0;A2;BOM;C3;S;3;0.0
obs4770;42;MA;NORDESTE;30;47.75;2016;>= 3 anos;36;15594.87;1.01;3690.0;6068.0;14;N;N;EF;651;;;;;N;9;0.0
obs9156;65;MG;SULDESTE;30;74.51;2021;0 Km;24;22340.46;0.36;4920.0;3362.0;20;N;N;EF;705;3.0;A4;RUIM;A1;S;4;0.0
obs7540;52;SP;SULDESTE;30;20.01;2022;0 Km;60;28248.82;1.02;2378.0;1927.0;27;N;N;EF;634;1.0;A2;BOM;B3;N;3;0.0
obs4944;91;CE;NORDESTE;30;28.0;2021;0 Km;37;60946.07;0.87;8200.0;1312.0;25;N;N;EF;751;3.0;A2;BOM;B2;N;4;0.0
obs463;60;SC;SUL;30;73.04;2021;0 Km;24;22537.2;0.0;16400.0;1927.0;6;N;N;EF;760;3.0;A4;BOM;A1;S;4;0.0
obs3157;31;MS;CENTRO-OESTE;30;70.0;2021;0 Km;36;24131.68;0.0;5904.0;1886.0;12;N;N;EF;746;1.0;A4;BOM;A1;;4;0.0
obs1550;21;RS;SUL;30;0.0;2021;0 Km;48;46659.83;1.59;820.0;0.0;70;N;N;EF;604;1.0;A0;BOM;C2;;4;0.0
obs8738;36;PR;SUL;30;40.9;2019;2 anos;48;30583.01;1.17;4100.0;1804.0;21;N;N;EF;694;;;;;N;6;0.0
obs6767;26;DF;CENTRO-OESTE;30;34.9;2022;0 Km;49;28808.47;1.16;2296.0;820.0;37;S;N;EF;689;1.0;A2;BOM;B3;;3;0.0
obs53;50;RJ;SULDESTE;30;15.94;2015;>= 3 anos;48;28300.51;1.84;3116.0;1312.0;29;N;N;EF;661;;;;;;10;1.0
obs4592;65;SC;SUL;30;50.57;2019;2 anos;36;18265.62;0.97;2460.0;2665.0;25;N;N;EF;654;;;;;S;6;0.0
obs1230;44;SP;SULDESTE;30;58.5;2016;>= 3 anos;36;19287.31;1.04;7380.0;12013.0;0;N;N;EF;691;;;;;N;9;0.0
obs7914;22;AM;NORTE;30;40.01;2021;0 Km;49;38885.77;1.1;2952.0;1435.0;40;N;N;EF;661;3.0;A2;RUIM;A3;S;4;0.0
obs8507;46;GO;CENTRO-OESTE;30;69.23;2013;>= 3 anos;36;11050.89;1.11;2460.0;2501.0;15;N;S;EF;657;;;;;S;12;0.0
obs5758;59;SP;SULDESTE;30;25.19;2014;>= 3 anos;36;13477.31;1.75;3854.0;1927.0;13;N;N;EF;660;;;;;S;11;0.0
obs7335;73;SP;SULDESTE;30;51.45;2022;0 Km;36;32122.1;0.67;8610.0;2009.0;0;S;N;EF;737;3.0;A4;BOM;A1;N;3;0.0
obs2821;76;SP;SULDESTE;30;72.38;2021;0 Km;48;19131.27;1.07;2870.0;1886.0;17;N;N;EF;711;3.0;A4;BOM;A2;N;4;0.0
obs8048;54;SP;SULDESTE;30;51.02;2020;2 anos;36;40875.61;0.77;5945.0;1845.0;23;N;N;EF;709;;;;;S;5;0.0
obs1270;50;RJ;SULDESTE;30;47.39;2021;0 Km;37;37514.34;1.34;16400.0;3034.0;8;N;N;EF;706;3.0;A4;BOM;A2;S;4;0.0
obs2410;35;PR;SUL;30;58.0;2021;0 Km;37;35396.55;1.01;4920.0;1558.0;26;N;N;EF;693;3.0;A2;PESS;A2;S;4;0.0
obs2379;46;AP;NORTE;30;28.53;2021;0 Km;37;52794.64;1.04;6970.0;5945.0;27;N;N;EF;676;1.0;A1;BOM;B2;;4;0.0
obs2248;63;PR;SUL;30;63.89;2021;0 Km;24;32265.23;0.0;4100.0;3034.0;34;N;N;EF;760;3.0;A4;BOM;A1;N;4;0.0
obs7849;48;DF;CENTRO-OESTE;30;15.19;2022;0 Km;48;73113.04;1.04;41000.0;2132.0;0;N;N;EF;732;2.0;A2;RUIM;C2;S;3;0.0
obs8289;61;PB;NORDESTE;30;83.35;2021;0 Km;18;24982.86;0.0;16400.0;8651.0;0;N;N;EF;777;3.0;A1;BOM;A1;S;4;0.0
obs455;52;RJ;SULDESTE;30;60.68;2021;0 Km;24;16679.68;0.61;2624.0;1230.0;30;N;N;EF;678;3.0;A2;RUIM;A1;S;4;0.0
obs966;43;SP;SULDESTE;30;24.29;2021;0 Km;60;44814.37;1.77;4100.0;3280.0;29;N;N;EF;665;3.0;A2;RUIM;B3;N;4;0.0
obs7367;69;PR;SUL;30;31.22;2022;0 Km;48;32948.51;0.99;5658.0;11849.0;15;N;N;EF;711;3.0;A4;BOM;B2;S;3;0.0
obs4117;34;RS;SUL;30;36.34;2021;0 Km;49;57222.2;1.19;7380.0;1886.0;24;N;N;EF;693;3.0;A4;BOM;B3;S;4;0.0
obs3549;62;AL;NORDESTE;30;1.92;2022;0 Km;60;42044.48;1.61;5031.6;4346.0;22;N;N;EF;668;3.0;A2;BOM;C3;S;3;0.0
obs7590;34;SP;SULDESTE;30;33.02;2022;0 Km;60;60931.73;1.2;9020.0;2583.0;16;N;N;EF;733;3.0;A1;BOM;B3;N;3;0.0
obs3042;63;RJ;SULDESTE;30;64.52;2021;0 Km;18;29961.34;0.0;8200.0;1025.0;21;N;N;EF;720;1.0;A4;BOM;A1;;4;0.0
obs3024;31;SP;SULDESTE;30;15.53;2018;>= 3 anos;60;30309.71;1.88;2542.0;1312.0;34;N;N;EF;671;;;;;;7;0.0
obs5705;21;AM;NORTE;30;54.47;2021;0 Km;37;17778.04;1.0;1394.0;11931.0;44;S;N;EF;617;1.0;A1;BOM;A2;S;4;1.0
obs6215;63;PR;SUL;30;43.95;2019;2 anos;48;33488.01;1.06;6150.0;6068.0;14;N;N;EF;711;;;;;S;6;0.0
obs6521;47;RS;SUL;30;28.02;2022;0 Km;49;71557.06;0.93;5495.33;3321.0;37;N;N;EF;706;3.0;A2;RUIM;B3;S;3;0.0
obs6785;63;SP;SULDESTE;30;83.84;2022;0 Km;36;10228.95;0.0;8200.0;1845.0;3;N;N;EF;760;3.0;A4;BOM;A1;S;3;0.0
obs3474;39;RS;SUL;30;46.37;2019;2 anos;60;35889.54;0.93;4100.0;3034.0;20;N;N;EF;687;;;;;S;6;0.0
obs5958;70;SP;SULDESTE;30;19.58;2012;>= 3 anos;48;18732.95;2.11;4100.0;1476.0;15;N;N;EF;671;;;;;S;13;0.0
obs8669;53;SP;SULDESTE;30;76.91;2022;0 Km;24;18733.54;1.04;5740.0;4428.0;0;N;N;EF;772;3.0;A4;BOM;A1;S;3;0.0
obs5216;37;SP;SULDESTE;30;47.92;2021;0 Km;37;46338.67;0.98;9020.0;2337.0;18;N;N;EF;746;3.0;A2;BOM;A2;N;4;0.0
obs6479;47;DF;CENTRO-OESTE;30;30.21;2022;0 Km;60;54275.63;0.88;4182.0;1353.0;28;N;N;EF;755;3.0;A2;BOM;B3;S;3;0.0
obs548;39;SP;SULDESTE;30;39.65;2021;0 Km;36;36705.11;1.21;5740.0;4223.0;22;N;N;EF;693;3.0;A2;BOM;B1;N;4;0.0
obs7711;51;RJ;SULDESTE;30;34.44;2021;0 Km;49;56859.98;0.93;4920.0;2583.0;0;N;N;EF;678;2.0;A2;RUIM;B3;S;4;0.0
obs777;23;ES;SULDESTE;30;48.31;2014;>= 3 anos;48;25397.04;1.61;2788.0;984.0;28;N;N;EF;657;;;;;S;11;0.0
obs4786;25;ES;SULDESTE;30;38.57;2021;0 Km;49;26885.02;1.16;3444.0;861.0;0;N;N;EF;642;1.0;A1;PESS;B3;;4;0.0
obs7015;41;RS;SUL;30;72.43;2021;0 Km;18;25090.34;0.0;13120.0;8446.0;11;N;N;EF;706;3.0;A4;RUIM;A1;N;4;0.0
obs4410;45;PR;SUL;30;21.76;2020;2 anos;48;34389.28;1.63;4920.0;1189.0;0;N;N;EF;691;;;;;N;5;0.0
obs9153;49;MA;NORDESTE;30;76.73;2022;0 Km;36;14426.23;1.21;2624.0;1804.0;19;N;N;EF;674;3.0;A4;RUIM;A1;S;3;0.0
obs1274;66;SP;SULDESTE;30;6.24;2021;0 Km;60;38212.14;1.25;2460.0;2706.0;38;N;N;EF;747;3.0;A4;BOM;C3;N;4;0.0
obs4514;53;PR;SUL;30;28.9;2022;0 Km;49;34313.75;1.16;7380.0;15990.0;14;N;N;EF;746;3.0;A4;BOM;B3;S;3;0.0
obs3932;49;PE;NORDESTE;30;47.42;2022;0 Km;37;27598.33;1.14;6560.0;4346.0;15;N;N;EF;678;3.0;A1;BOM;A2;S;3;0.0
obs2686;59;BA;NORDESTE;30;29.32;2021;0 Km;37;63575.32;0.74;6560.0;8487.0;33;N;N;EF;760;3.0;A1;BOM;B2;N;4;0.0
obs5747;75;PB;NORDESTE;30;74.6;2022;0 Km;12;15614.95;0.0;5576.0;1107.0;23;N;N;EF;692;3.0;A2;BOM;A1;S;3;0.0
obs8297;75;SP;SULDESTE;30;83.39;2022;0 Km;36;10544.35;0.0;4100.0;3239.0;7;N;N;EF;760;3.0;A2;BOM;A1;S;3;0.0
obs8913;44;MA;NORDESTE;30;28.03;2022;0 Km;49;39271.57;1.22;3936.0;2091.0;31;N;N;EF;678;3.0;A2;RUIM;B3;S;3;0.0
obs8666;40;SC;SUL;30;42.47;2013;>= 3 anos;48;18513.79;1.8;3157.0;1558.0;19;N;N;EF;653;;;;;;12;0.0
obs4506;34;BA;NORDESTE;30;25.62;2022;0 Km;60;32136.58;1.02;2460.0;1845.0;0;N;N;EF;695;1.0;A2;BOM;B3;;3;0.0
obs2365;61;SC;SUL;30;28.0;2022;0 Km;49;31838.91;1.16;3772.0;3280.0;26;N;N;EF;683;2.0;A4;RUIM;B3;S;3;0.0
obs4058;61;PA;NORTE;30;51.26;2021;0 Km;25;51499.28;1.05;4920.0;4346.0;54;N;N;EF;751;3.0;A2;BOM;A1;S;4;0.0
obs198;72;CE;NORDESTE;30;18.83;2021;0 Km;48;33815.03;1.69;12300.0;8487.0;8;N;N;EF;679;3.0;A2;PESS;C2;S;4;0.0
obs2962;72;SP;SULDESTE;30;73.97;2021;2 anos;36;21777.31;0.79;5740.0;2501.0;12;N;N;EF;715;;;;;S;4;0.0
obs2929;48;RJ;SULDESTE;30;33.49;2021;0 Km;48;34449.27;0.83;4100.0;1886.0;21;N;N;EF;755;3.0;A2;BOM;B2;S;4;0.0
obs5532;63;SC;SUL;30;33.8;2022;0 Km;49;49612.23;0.88;3690.0;1886.0;38;N;N;EF;751;3.0;A1;BOM;B3;S;3;0.0
obs4273;33;PR;SUL;30;44.7;2022;0 Km;37;29771.7;1.08;4100.0;2583.0;27;N;N;EF;737;3.0;A2;BOM;A2;S;3;0.0
obs9332;46;MS;CENTRO-OESTE;30;43.17;2022;0 Km;36;24682.01;0.93;4920.0;1886.0;17;N;N;EF;742;3.0;A2;BOM;A1;S;3;0.0
obs6579;45;SP;SULDESTE;30;0.0;2022;0 Km;60;77266.13;1.53;20090.0;11726.0;10;N;N;EF;687;3.0;A2;BOM;C3;N;3;1.0
obs1858;49;SE;NORDESTE;30;60.28;2021;0 Km;60;71393.26;1.16;12300.0;2542.0;13;N;N;EF;746;3.0;A2;BOM;A3;S;4;0.0
obs5814;53;SE;NORDESTE;30;0.63;2016;>= 3 anos;60;55990.71;1.88;2214.82;2624.0;70;N;N;EF;660;;;;;;9;0.0
obs7251;35;CE;NORDESTE;30;8.28;2022;0 Km;60;39844.98;1.19;12300.0;3239.0;7;N;N;EF;737;2.0;A2;BOM;C3;N;3;0.0
obs4827;70;RS;SUL;30;79.53;2022;0 Km;18;14263.98;0.4;3280.0;2993.0;26;N;N;EF;747;3.0;A4;BOM;A1;N;3;0.0
obs6165;34;RS;SUL;30;50.56;2022;0 Km;48;44230.14;1.27;2870.0;1312.0;45;N;N;EF;733;3.0;A2;BOM;A2;S;3;0.0
obs1413;29;PB;NORDESTE;30;39.77;2021;0 Km;36;55549.42;0.78;3690.0;1804.0;50;N;N;EF;706;1.0;A2;BOM;B1;;4;0.0
obs6075;32;RJ;SULDESTE;30;28.23;2017;>= 3 anos;36;30457.68;1.79;9840.0;1271.0;12;N;N;EF;671;;;;;S;8;0.0
obs7773;27;RS;SUL;30;88.34;2022;0 Km;24;8251.46;0.55;8200.0;2542.0;4;N;N;EF;646;2.0;A1;PESS;A1;N;3;0.0
obs8376;34;AP;NORTE;30;30.87;2022;0 Km;37;40212.67;1.18;5740.0;820.0;25;S;N;EF;678;1.0;A2;RUIM;B2;S;3;0.0
obs5989;39;MA;NORDESTE;30;31.0;2022;0 Km;60;40994.53;1.38;4018.0;1271.0;0;N;N;EF;678;1.0;A2;RUIM;B3;;3;0.0
obs9117;40;SP;SULDESTE;30;0.0;2022;0 Km;36;44715.86;1.42;16400.0;1927.0;0;N;N;EF;710;3.0;A4;BOM;C1;S;3;0.0
obs2553;62;CE;NORDESTE;30;0.0;2022;0 Km;60;44899.68;1.23;4510.0;16031.0;0;N;N;EF;764;3.0;A2;BOM;C3;S;3;0.0
obs154;38;PA;NORTE;30;44.01;2021;0 Km;60;37838.73;1.18;4920.0;1066.0;18;N;N;EF;678;1.0;A1;BOM;A3;S;4;0.0
obs3516;49;PA;NORTE;30;31.83;2022;0 Km;60;37639.65;0.98;3280.0;2542.0;26;N;N;EF;746;3.0;A1;BOM;B3;S;3;0.0
obs2619;49;RJ;SULDESTE;30;31.86;2021;0 Km;37;64555.74;1.05;6560.0;1312.0;34;N;N;EF;678;3.0;A2;RUIM;B2;S;4;0.0
obs2801;26;SE;NORDESTE;30;45.4;2015;>= 3 anos;48;15315.97;1.71;2050.0;902.0;23;S;N;EF;635;;;;;S;10;0.0
obs4777;48;SP;SULDESTE;30;38.48;2017;>= 3 anos;48;19611.01;1.21;3034.0;1845.0;18;N;N;EF;662;;;;;S;8;0.0
obs5887;47;RS;SUL;30;51.94;2022;0 Km;48;35362.33;0.83;3690.0;1312.0;24;N;N;EF;742;3.0;A2;BOM;A2;N;3;0.0
obs2397;36;MS;CENTRO-OESTE;30;44.89;2021;0 Km;49;50996.28;1.19;4920.0;1927.0;0;N;N;EF;750;3.0;A2;BOM;A3;S;4;0.0
obs1147;31;SP;SULDESTE;30;61.3;2021;0 Km;18;35977.78;0.0;12300.0;1886.0;16;N;N;EF;746;3.0;A1;BOM;A1;S;4;0.0
obs6951;30;PE;NORDESTE;90;68.97;2017;>= 3 anos;18;12377.25;1.23;4018.0;861.0;20;S;N;EF;664;;;;;;8;0.0
obs446;49;PE;NORDESTE;30;65.36;2019;2 anos;60;22580.01;1.33;6560.0;3936.0;0;N;N;EF;685;;;;;N;6;0.0
obs2045;29;SC;SUL;30;66.89;2021;0 Km;24;16862.09;0.66;2870.0;2542.0;27;N;N;EF;733;3.0;A1;BOM;A1;S;4;0.0
obs6457;79;PR;SUL;30;19.82;2021;0 Km;60;47276.8;1.33;4592.0;2132.0;25;N;N;EF;747;3.0;A4;BOM;C3;S;4;0.0
obs7432;44;PE;NORDESTE;30;25.88;2021;0 Km;49;60417.65;0.93;6150.0;4387.0;28;N;N;EF;737;3.0;A2;BOM;B3;S;4;0.0
obs6562;67;PR;SUL;30;0.0;2022;0 Km;60;44113.67;1.5;12300.0;1927.0;9;N;N;EF;696;3.0;A4;BOM;C3;S;3;0.0
obs7806;29;BA;NORDESTE;30;27.78;2022;0 Km;37;60252.14;0.87;5576.0;861.0;38;N;N;EF;669;2.0;A2;BOM;B2;N;3;1.0
obs2488;45;RJ;SULDESTE;30;83.7;2021;0 Km;36;13741.27;1.04;8610.0;8282.0;0;N;N;EF;759;3.0;A2;BOM;A1;S;4;0.0
obs3196;40;SP;SULDESTE;30;0.0;2022;0 Km;60;43742.01;1.14;4018.0;2501.0;26;N;N;EF;706;3.0;A4;BOM;C3;N;3;0.0
obs9301;51;SC;SUL;30;46.99;2021;0 Km;49;48583.44;1.01;4920.0;8405.0;29;N;N;EF;746;1.0;A4;BOM;A3;S;4;0.0
obs8873;29;MA;NORDESTE;30;45.16;2022;0 Km;36;26032.12;1.46;3690.0;943.0;26;N;N;EF;665;3.0;A4;BOM;A1;S;3;0.0
obs6974;55;RJ;SULDESTE;30;0.0;2022;0 Km;36;43876.29;0.88;4484.58;1845.0;33;N;S;EF;760;2.0;A4;BOM;C1;S;3;0.0
obs7619;71;SP;SULDESTE;30;26.84;2022;0 Km;49;58950.52;0.93;856.9;4264.0;0;N;N;EF;711;3.0;A4;BOM;B3;S;3;0.0
obs1010;62;AC;NORTE;30;26.32;2021;0 Km;60;52171.29;1.28;4264.0;1599.0;30;N;N;EF;705;2.0;A2;RUIM;B3;S;4;0.0
obs8579;31;SP;SULDESTE;60;63.23;2020;2 anos;18;27603.75;0.75;5740.0;2501.0;29;N;N;EF;661;;;;;S;5;0.0
obs4539;51;RS;SUL;30;52.77;2018;>= 3 anos;48;15903.14;1.03;4100.0;3444.0;10;N;N;EF;668;;;;;S;7;0.0
obs919;21;SP;SULDESTE;30;20.31;2021;0 Km;48;36939.13;1.54;1808.1;0.0;60;S;N;EF;617;1.0;A0;BOM;B2;;4;0.0
obs5874;58;SP;SULDESTE;30;39.42;2021;0 Km;60;43267.67;1.55;3362.0;4346.0;33;N;N;EF;668;3.0;A4;PESS;B3;N;4;0.0
obs3183;38;RR;NORTE;30;12.63;2022;0 Km;60;37864.9;1.04;4100.0;1025.0;21;N;N;EF;706;3.0;A1;BOM;C3;N;3;0.0
obs4991;50;PA;NORTE;30;17.02;2022;0 Km;36;66401.93;1.04;6970.0;8323.0;0;N;N;EF;719;3.0;A2;BOM;C1;S;3;0.0
obs4801;30;CE;NORDESTE;30;50.0;2014;>= 3 anos;48;17925.51;1.82;2214.0;820.0;26;N;N;EF;646;;;;;S;11;0.0
obs1875;59;SC;SUL;30;15.52;2017;>= 3 anos;48;32715.09;1.73;4100.0;2378.0;24;N;N;EF;707;;;;;N;8;0.0
obs659;49;SP;SULDESTE;30;20.01;2013;>= 3 anos;48;20944.15;1.93;3034.0;2624.0;23;S;N;EF;640;;;;;N;12;0.0
obs7873;51;SP;SULDESTE;30;16.46;2022;0 Km;48;36725.61;1.09;4100.0;2009.0;24;N;N;EF;700;3.0;A2;BOM;C2;S;3;0.0
obs3070;42;CE;NORDESTE;30;13.79;2017;>= 3 anos;48;32034.68;1.77;4100.0;902.0;0;N;N;EF;657;;;;;;8;0.0
obs3220;53;SP;SULDESTE;30;61.67;2016;>= 3 anos;48;20953.95;1.21;4100.0;1886.0;14;N;N;EF;685;;;;;N;9;0.0
obs6338;59;RS;SUL;30;30.75;2022;0 Km;60;32251.58;1.19;3444.0;2993.0;22;N;N;EF;711;2.0;A4;RUIM;B3;N;3;0.0
obs5234;64;SC;SUL;30;36.01;2022;0 Km;36;35491.15;0.9;4428.0;1271.0;27;N;N;EF;696;3.0;A1;BOM;B1;S;3;0.0
obs8836;53;RJ;SULDESTE;30;49.65;2019;2 anos;48;30375.51;1.25;8200.0;8528.0;0;N;N;EF;718;;;;;S;6;0.0
obs3647;41;SP;SULDESTE;30;56.58;2022;0 Km;18;53663.42;0.2;18040.0;1886.0;17;N;N;EF;691;3.0;A2;BOM;A1;N;3;0.0
obs6383;40;SP;SULDESTE;30;49.73;2022;0 Km;36;30148.95;0.9;13530.0;1312.0;7;N;N;EF;706;1.0;A2;RUIM;A1;;3;0.0
obs3603;62;MG;SULDESTE;30;43.95;2021;0 Km;48;46349.87;0.99;8200.0;11849.0;14;N;N;EF;760;3.0;A2;BOM;A2;N;4;0.0
obs1777;24;SC;SUL;30;31.45;2018;>= 3 anos;60;24410.37;1.67;2045.06;1394.0;31;N;N;EF;654;;;;;;7;0.0
obs2256;47;SP;SULDESTE;30;60.0;2021;0 Km;12;18933.11;0.0;6560.0;1845.0;24;N;N;EF;755;3.0;A4;BOM;A1;N;4;0.0
obs310;41;ES;SULDESTE;30;56.29;2021;0 Km;36;39540.24;0.78;6560.0;5904.0;20;N;N;EF;733;3.0;A1;BOM;A1;S;4;0.0
obs8133;73;AP;NORTE;30;33.17;2022;0 Km;60;63515.75;1.03;17220.0;15785.0;0;N;N;EF;768;3.0;A1;BOM;B3;S;3;0.0
obs4199;42;RO;NORTE;30;40.53;2021;0 Km;36;38762.95;1.04;6150.0;2583.0;21;N;N;EF;659;2.0;A4;PESS;A1;S;4;0.0
obs3147;59;ES;SULDESTE;30;35.12;2021;0 Km;48;47279.78;0.93;4920.0;1312.0;26;N;N;EF;692;3.0;A4;RUIM;B2;S;4;0.0
obs3230;41;SP;SULDESTE;30;58.16;2022;0 Km;36;18699.67;0.88;6560.0;4346.0;9;N;N;EF;746;3.0;A2;BOM;A1;S;3;0.0
obs5617;55;MS;CENTRO-OESTE;30;62.25;2019;2 anos;48;32842.29;0.91;8200.0;8282.0;0;N;N;EF;694;;;;;N;6;0.0
obs4821;32;SC;SUL;30;27.49;2021;0 Km;60;33681.21;1.39;3280.0;1312.0;26;N;N;EF;693;1.0;A1;BOM;B3;S;4;0.0
obs8687;38;PA;NORTE;30;23.74;2022;0 Km;49;35908.13;1.22;5330.0;1804.0;21;N;N;EF;682;1.0;A2;BOM;B3;;3;0.0
obs2163;45;RJ;SULDESTE;30;85.86;2021;0 Km;24;8963.17;0.92;6560.0;6109.0;6;N;N;EF;742;3.0;A2;BOM;A1;S;4;0.0
obs4882;44;TO;NORTE;30;55.78;2021;0 Km;48;33331.41;0.89;5330.0;4305.0;16;N;N;EF;746;3.0;A2;BOM;A2;S;4;0.0
obs6261;62;SP;SULDESTE;30;0.0;2012;>= 3 anos;48;19379.44;1.53;4920.0;8569.0;11;N;N;EF;671;;;;;S;13;0.0
obs3651;50;ES;SULDESTE;30;72.0;2021;0 Km;12;48000.55;0.0;12300.0;4346.0;32;N;N;EF;755;3.0;A2;BOM;A1;N;4;0.0
obs5910;36;RR;NORTE;30;40.01;2022;0 Km;48;32240.31;1.33;3690.0;2501.0;25;N;S;EF;659;3.0;A1;RUIM;A2;S;3;0.0
obs6662;36;GO;CENTRO-OESTE;30;40.0;2021;0 Km;36;101389.75;1.17;12300.0;2583.0;30;N;N;EF;706;3.0;A4;BOM;B1;S;4;0.0
obs4888;35;SC;SUL;30;10.12;2022;0 Km;60;40902.1;1.29;4091.8;1845.0;25;N;N;EF;697;2.0;A2;RUIM;C3;N;3;1.0
obs858;27;PA;NORTE;30;11.6;2021;0 Km;60;37162.69;1.5;3526.0;1066.0;27;N;N;EF;678;3.0;A1;BOM;C3;S;4;1.0
obs616;35;SC;SUL;30;47.62;2014;>= 3 anos;36;27898.17;1.53;5576.0;4305.0;19;N;N;EF;642;;;;;S;11;0.0
obs689;53;SP;SULDESTE;30;31.27;2021;0 Km;48;48220.44;1.17;4100.0;3280.0;29;N;N;EF;759;3.0;A2;BOM;B2;S;4;0.0
obs1412;30;SC;SUL;30;49.72;2019;2 anos;48;29213.33;1.56;5371.82;1312.0;16;S;N;EF;629;;;;;;6;0.0
obs2114;68;PB;NORDESTE;30;0.0;2022;0 Km;60;43916.97;1.35;5453.0;1845.0;20;N;N;EF;720;1.0;A2;BOM;C3;;3;0.0
obs1307;62;SC;SUL;60;51.52;2013;>= 3 anos;48;14372.93;1.66;2870.0;1312.0;16;N;N;EF;636;;;;;S;12;0.0
obs2089;27;DF;CENTRO-OESTE;30;32.49;2022;0 Km;48;31895.24;1.24;3280.0;1148.0;28;N;N;EF;689;3.0;A2;BOM;B2;N;3;0.0
